,loss,accuracy,val_loss,val_accuracy
28,0.5993417501449585,0.8592182993888855,0.5973694920539856,0.793380618095398
29,0.5966307520866394,0.8633241057395935,0.5945181846618652,0.8586288690567017
30,0.5936957597732544,0.8647453784942627,0.5917163491249084,0.8695035576820374
31,0.5908124446868896,0.8706672191619873,0.5889673233032227,0.8936170339584351
32,0.5880475640296936,0.8935649394989014,0.5861590504646301,0.8520094752311707
33,0.5853012800216675,0.8802210688591003,0.5833945274353027,0.8973995447158813
34,0.5825203061103821,0.8981444835662842,0.5806207656860352,0.8765957355499268
35,0.5797821283340454,0.8991709351539612,0.5778898000717163,0.9049645662307739
36,0.5770241618156433,0.8998026251792908,0.575161337852478,0.9026004672050476
37,0.5743410587310791,0.8893012404441833,0.5725765228271484,0.9380614757537842
38,0.5716885328292847,0.9307540655136108,0.569779634475708,0.9191489219665527
39,0.5689497590065002,0.9075404405593872,0.5671844482421875,0.9390071034431458
40,0.5662881135940552,0.9127516746520996,0.5645653605461121,0.944208025932312
41,0.5636082291603088,0.9303592443466187,0.5618366599082947,0.916312038898468
42,0.5609757900238037,0.9124358296394348,0.5593312382698059,0.9546099305152893
43,0.558441698551178,0.9219107627868652,0.5568820238113403,0.9626477360725403
44,0.5558272004127502,0.9338334202766418,0.5540503263473511,0.9413711428642273
45,0.553209662437439,0.9317015409469604,0.5515568256378174,0.957446813583374
46,0.5506088137626648,0.9399921298027039,0.5488793849945068,0.9408983588218689
47,0.5480151772499084,0.9356494545936584,0.5463191866874695,0.9460992813110352
48,0.545454204082489,0.9407816529273987,0.5438382625579834,0.958865225315094
49,0.5429086685180664,0.9418870806694031,0.541253387928009,0.9569739699363708
50,0.5404381155967712,0.9429925084114075,0.5387282371520996,0.9418439865112305
51,0.5378876328468323,0.9425976872444153,0.5362136960029602,0.9536643028259277
52,0.5353867411613464,0.9496249556541443,0.5337170362472534,0.950827419757843
53,0.5328741669654846,0.9429925084114075,0.5312612652778625,0.9621749520301819
54,0.5303844213485718,0.9536517858505249,0.528824508190155,0.9446808695793152
55,0.527976393699646,0.9502565860748291,0.5264043807983398,0.944208025932312
56,0.5256679654121399,0.9500197172164917,0.5239266157150269,0.9569739699363708
57,0.5231319069862366,0.9510461688041687,0.5215197801589966,0.957446813583374
58,0.5207035541534424,0.9482036828994751,0.5191370248794556,0.9631205797195435
59,0.5183594226837158,0.9549940824508667,0.5167432427406311,0.9631205797195435
60,0.5160203576087952,0.9569680094718933,0.5143812894821167,0.9645389914512634
61,0.5136800408363342,0.9578365683555603,0.5120187401771545,0.965484619140625
62,0.5112062692642212,0.9569680094718933,0.5096632242202759,0.9631205797195435
63,0.5088565945625305,0.9552309513092041,0.5073346495628357,0.9683215022087097
64,0.5066644549369812,0.9609159231185913,0.505174458026886,0.980141818523407
65,0.504201352596283,0.9579944610595703,0.5027781128883362,0.958865225315094
66,0.5019516348838806,0.9573628306388855,0.5004838705062866,0.9777777791023254
67,0.49963894486427307,0.9640741944313049,0.49812576174736023,0.9635933637619019
68,0.4974023103713989,0.9599683880805969,0.49587759375572205,0.9626477360725403
69,0.49508315324783325,0.9628898501396179,0.4936254620552063,0.9791961908340454
70,0.4929399788379669,0.9614686369895935,0.4913311004638672,0.9650118350982666
71,0.49056103825569153,0.9641531705856323,0.4890618622303009,0.9754137396812439
72,0.4883292019367218,0.9658902287483215,0.48682817816734314,0.9687943458557129
73,0.4861225187778473,0.9635215401649475,0.4846216142177582,0.978723406791687
74,0.4838769733905792,0.9640741944313049,0.48239439725875854,0.9758865237236023
75,0.48168861865997314,0.9676273465156555,0.48022568225860596,0.9683215022087097
76,0.47944605350494385,0.9618633985519409,0.4782584011554718,0.9858155846595764
77,0.47747087478637695,0.9675483703613281,0.47595518827438354,0.9848699569702148
78,0.475247323513031,0.9677852392196655,0.4737289249897003,0.9834515452384949
79,0.47305357456207275,0.9685748219490051,0.4715158939361572,0.9815602898597717
80,0.4708508551120758,0.9661270976066589,0.469345360994339,0.9773049354553223
81,0.46869993209838867,0.9685748219490051,0.4672602415084839,0.9834515452384949
82,0.4666345715522766,0.9669956564903259,0.46528854966163635,0.9858155846595764
83,0.46451547741889954,0.9725226759910583,0.46305686235427856,0.9716312289237976
84,0.4624376893043518,0.9673904180526733,0.46094056963920593,0.9858155846595764
85,0.4604171812534332,0.9718120694160461,0.4588150978088379,0.9848699569702148
86,0.45814260840415955,0.9713383316993713,0.4568239748477936,0.9716312289237976
87,0.456155002117157,0.9723647832870483,0.45468026399612427,0.9749408960342407
88,0.45404887199401855,0.9669956564903259,0.4527008831501007,0.9858155846595764
89,0.4520690143108368,0.9748914241790771,0.4505292475223541,0.9791961908340454
90,0.4499766230583191,0.9708645939826965,0.4484688937664032,0.9829787015914917
91,0.4480171799659729,0.9749704003334045,0.44648662209510803,0.9791961908340454
92,0.4460913836956024,0.9719700217247009,0.44449129700660706,0.9791961908340454
93,0.44402560591697693,0.9730753898620605,0.4424472749233246,0.9825059175491333
94,0.4419543147087097,0.9740229249000549,0.44046708941459656,0.9815602898597717
95,0.4399723410606384,0.9737070798873901,0.4384802281856537,0.9839243292808533
96,0.43806952238082886,0.9750493764877319,0.4365302622318268,0.9815602898597717
97,0.43613219261169434,0.9747335314750671,0.43472227454185486,0.9758865237236023
98,0.4342650771141052,0.9758388996124268,0.43264448642730713,0.9815602898597717
99,0.43220365047454834,0.9729964733123779,0.4306458830833435,0.9848699569702148
